id,name,value,units_of_measurement,timestamp
6808,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18837,Kilobytes,2017-04-22 18:00:55.677 GMT+01:00
6826,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18877,Kilobytes,2017-04-22 18:01:55.696 GMT+01:00
6843,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18865,Kilobytes,2017-04-22 18:02:55.729 GMT+01:00
6860,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18817,Kilobytes,2017-04-22 18:03:55.728 GMT+01:00
6877,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18837,Kilobytes,2017-04-22 18:04:55.771 GMT+01:00
6894,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18875,Kilobytes,2017-04-22 18:05:55.803 GMT+01:00
6912,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18919,Kilobytes,2017-04-22 18:06:55.817 GMT+01:00
6929,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18875,Kilobytes,2017-04-22 18:07:55.820 GMT+01:00
6946,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18887,Kilobytes,2017-04-22 18:08:55.856 GMT+01:00
6963,RAM Usage - pid 4627 - pt.uc.student.aclima.device_agent,18895,Kilobytes,2017-04-22 18:09:55.879 GMT+01:00
6981,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18246,Kilobytes,2017-04-22 18:11:56.227 GMT+01:00
6998,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18471,Kilobytes,2017-04-22 18:12:56.216 GMT+01:00
7015,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18529,Kilobytes,2017-04-22 18:13:56.225 GMT+01:00
7032,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18607,Kilobytes,2017-04-22 18:14:56.249 GMT+01:00
7049,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18635,Kilobytes,2017-04-22 18:15:56.278 GMT+01:00
7067,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18643,Kilobytes,2017-04-22 18:16:56.310 GMT+01:00
7084,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18663,Kilobytes,2017-04-22 18:17:56.337 GMT+01:00
7101,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18693,Kilobytes,2017-04-22 18:18:56.352 GMT+01:00
7118,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18685,Kilobytes,2017-04-22 18:19:56.377 GMT+01:00
7135,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18649,Kilobytes,2017-04-22 18:20:56.392 GMT+01:00
7152,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18633,Kilobytes,2017-04-22 18:21:56.406 GMT+01:00
7170,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18782,Kilobytes,2017-04-22 18:22:56.451 GMT+01:00
7187,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18787,Kilobytes,2017-04-22 18:23:56.450 GMT+01:00
7204,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18815,Kilobytes,2017-04-22 18:24:56.479 GMT+01:00
7221,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18816,Kilobytes,2017-04-22 18:25:56.485 GMT+01:00
7239,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18863,Kilobytes,2017-04-22 18:26:56.523 GMT+01:00
7256,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18839,Kilobytes,2017-04-22 18:27:56.553 GMT+01:00
7273,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18867,Kilobytes,2017-04-22 18:28:56.569 GMT+01:00
7290,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18870,Kilobytes,2017-04-22 18:29:56.576 GMT+01:00
7307,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18892,Kilobytes,2017-04-22 18:30:56.600 GMT+01:00
7325,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18932,Kilobytes,2017-04-22 18:31:56.629 GMT+01:00
7342,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18939,Kilobytes,2017-04-22 18:32:56.649 GMT+01:00
7359,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18904,Kilobytes,2017-04-22 18:33:56.656 GMT+01:00
7376,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18901,Kilobytes,2017-04-22 18:34:56.691 GMT+01:00
7393,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18945,Kilobytes,2017-04-22 18:35:56.713 GMT+01:00
7411,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18965,Kilobytes,2017-04-22 18:36:56.738 GMT+01:00
7428,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18913,Kilobytes,2017-04-22 18:37:56.734 GMT+01:00
7445,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18933,Kilobytes,2017-04-22 18:38:56.745 GMT+01:00
7462,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18949,Kilobytes,2017-04-22 18:39:56.805 GMT+01:00
7479,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18961,Kilobytes,2017-04-22 18:40:56.814 GMT+01:00
7497,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18874,Kilobytes,2017-04-22 18:41:56.827 GMT+01:00
7514,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18938,Kilobytes,2017-04-22 18:42:56.851 GMT+01:00
7531,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18914,Kilobytes,2017-04-22 18:43:56.878 GMT+01:00
7548,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18969,Kilobytes,2017-04-22 18:44:56.903 GMT+01:00
7565,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,18953,Kilobytes,2017-04-22 18:45:56.930 GMT+01:00
7583,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19121,Kilobytes,2017-04-22 18:46:56.921 GMT+01:00
7600,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19027,Kilobytes,2017-04-22 18:47:56.947 GMT+01:00
7617,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19039,Kilobytes,2017-04-22 18:48:56.986 GMT+01:00
7634,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19079,Kilobytes,2017-04-22 18:49:56.993 GMT+01:00
7651,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19079,Kilobytes,2017-04-22 18:50:57.018 GMT+01:00
7669,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19155,Kilobytes,2017-04-22 18:51:57.025 GMT+01:00
7686,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19151,Kilobytes,2017-04-22 18:52:57.065 GMT+01:00
7703,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19209,Kilobytes,2017-04-22 18:53:57.074 GMT+01:00
7720,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19173,Kilobytes,2017-04-22 18:54:57.109 GMT+01:00
7737,RAM Usage - pid 29937 - pt.uc.student.aclima.device_agent,19236,Kilobytes,2017-04-22 18:55:57.116 GMT+01:00
7756,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18377,Kilobytes,2017-04-22 18:57:15.682 GMT+01:00
7773,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18453,Kilobytes,2017-04-22 18:58:15.389 GMT+01:00
7790,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18627,Kilobytes,2017-04-22 18:59:15.423 GMT+01:00
7807,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18624,Kilobytes,2017-04-22 19:00:15.436 GMT+01:00
7825,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18665,Kilobytes,2017-04-22 19:01:15.444 GMT+01:00
7842,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18645,Kilobytes,2017-04-22 19:02:15.490 GMT+01:00
7859,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18657,Kilobytes,2017-04-22 19:03:15.488 GMT+01:00
7876,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18770,Kilobytes,2017-04-22 19:04:15.505 GMT+01:00
7893,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18790,Kilobytes,2017-04-22 19:05:15.550 GMT+01:00
7911,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18624,Kilobytes,2017-04-22 19:06:15.541 GMT+01:00
7928,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18792,Kilobytes,2017-04-22 19:07:15.584 GMT+01:00
7945,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18752,Kilobytes,2017-04-22 19:08:15.604 GMT+01:00
7962,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18781,Kilobytes,2017-04-22 19:09:15.622 GMT+01:00
7979,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18789,Kilobytes,2017-04-22 19:10:15.636 GMT+01:00
7997,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18826,Kilobytes,2017-04-22 19:11:15.643 GMT+01:00
8014,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18826,Kilobytes,2017-04-22 19:12:15.672 GMT+01:00
8031,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18868,Kilobytes,2017-04-22 19:13:15.685 GMT+01:00
8048,RAM Usage - pid 4710 - pt.uc.student.aclima.device_agent,18913,Kilobytes,2017-04-22 19:14:15.715 GMT+01:00
8079,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18586,Kilobytes,2017-04-22 19:16:15.810 GMT+01:00
8096,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18754,Kilobytes,2017-04-22 19:17:15.844 GMT+01:00
8113,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18880,Kilobytes,2017-04-22 19:18:15.854 GMT+01:00
8130,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18935,Kilobytes,2017-04-22 19:19:15.876 GMT+01:00
8147,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18939,Kilobytes,2017-04-22 19:20:15.898 GMT+01:00
8165,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18977,Kilobytes,2017-04-22 19:21:15.914 GMT+01:00
8182,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19025,Kilobytes,2017-04-22 19:22:15.944 GMT+01:00
8199,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19041,Kilobytes,2017-04-22 19:23:15.951 GMT+01:00
8216,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19047,Kilobytes,2017-04-22 19:24:15.988 GMT+01:00
8233,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18987,Kilobytes,2017-04-22 19:25:15.988 GMT+01:00
8250,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18999,Kilobytes,2017-04-22 19:26:16.007 GMT+01:00
8268,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19058,Kilobytes,2017-04-22 19:27:16.058 GMT+01:00
8285,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19044,Kilobytes,2017-04-22 19:28:16.090 GMT+01:00
8302,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19064,Kilobytes,2017-04-22 19:29:16.068 GMT+01:00
8319,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19023,Kilobytes,2017-04-22 19:30:16.105 GMT+01:00
8337,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,18983,Kilobytes,2017-04-22 19:31:16.131 GMT+01:00
8354,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19183,Kilobytes,2017-04-22 19:32:16.153 GMT+01:00
8371,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19099,Kilobytes,2017-04-22 19:33:16.184 GMT+01:00
8388,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19099,Kilobytes,2017-04-22 19:34:16.197 GMT+01:00
8405,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19083,Kilobytes,2017-04-22 19:35:16.204 GMT+01:00
8423,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19141,Kilobytes,2017-04-22 19:36:16.249 GMT+01:00
8440,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19132,Kilobytes,2017-04-22 19:37:16.244 GMT+01:00
8457,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19092,Kilobytes,2017-04-22 19:38:16.256 GMT+01:00
8474,RAM Usage - pid 20624 - pt.uc.student.aclima.device_agent,19084,Kilobytes,2017-04-22 19:39:16.264 GMT+01:00
