id,name,value,units_of_measurement,timestamp
6273,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:29:42.541 GMT+01:00
6290,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:30:42.567 GMT+01:00
6308,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:31:42.581 GMT+01:00
6325,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:32:42.605 GMT+01:00
6342,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:33:42.622 GMT+01:00
6359,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:34:42.645 GMT+01:00
6376,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:35:42.666 GMT+01:00
6394,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:36:42.685 GMT+01:00
6411,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:37:42.705 GMT+01:00
6428,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 17:38:42.724 GMT+01:00
6445,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:39:42.740 GMT+01:00
6462,CPU Usage - pid 11270 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:40:42.757 GMT+01:00
6476,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:41:43.167 GMT+01:00
6493,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,98.937195,%,2017-04-22 17:42:43.161 GMT+01:00
6510,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:43:43.180 GMT+01:00
6527,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:44:43.204 GMT+01:00
6544,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 17:45:43.221 GMT+01:00
6562,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:46:43.237 GMT+01:00
6579,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:47:43.256 GMT+01:00
6596,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:48:43.280 GMT+01:00
6613,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:49:43.292 GMT+01:00
6630,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 17:50:43.309 GMT+01:00
6647,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:51:43.331 GMT+01:00
6665,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:52:43.363 GMT+01:00
6682,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:53:43.380 GMT+01:00
6699,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:54:43.398 GMT+01:00
6716,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,99.03288,%,2017-04-22 17:55:43.417 GMT+01:00
6734,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:56:43.437 GMT+01:00
6751,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:57:43.464 GMT+01:00
6768,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:58:43.479 GMT+01:00
6785,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 17:59:43.496 GMT+01:00
6802,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:00:43.521 GMT+01:00
6820,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:01:43.539 GMT+01:00
6837,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:02:43.558 GMT+01:00
6854,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 18:03:43.581 GMT+01:00
6871,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:04:43.608 GMT+01:00
6888,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:05:43.623 GMT+01:00
6906,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:06:43.648 GMT+01:00
6923,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:07:43.667 GMT+01:00
6940,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,198.06577,%,2017-04-22 18:08:43.683 GMT+01:00
6957,CPU Usage - pid 4627 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 18:09:43.703 GMT+01:00
